workerid,proliferate.condition,acceptability_rating,bg_response,block_id,condition,context,item_id,original_bg_choice,rt,task,trial_num,verb,wrong_attempts,error
95,condition1,0.83,NA,3,filler_good_2,Hanako said: <strong>SALLY</strong> didn't expect that Tony would visit George.,112,NA,29181,acceptability,22,expect,,
95,condition1,NA,incorrect,3,filler_good_1,Hanako said: Nancy didn't suspect that Julian ate the <strong>LAST CUPCAKE</strong>.,103,"Who ate the last cupcake, according to Nancy.",23237,backgroundedness,23,suspect,,
95,condition1,0.17,NA,3,verb_focus,Hanako said: Igor didn't <strong>SHRIEK</strong> that Penny won the lottery.,11,NA,47683,acceptability,24,shriek,,
95,condition1,0.2,NA,4,filler_bad_2,Hanako said: Jessie didn't guess that the assistant to the <strong>DIRECTOR</strong> would give the presentation.,122,NA,34790,acceptability,25,guess,,
95,condition1,NA,correct,4,filler_bad_1,Hanako said: Tony didn't suggest that <strong>LISA</strong> was in the office.,116,"Who was in the office, according to Tony.",9771,backgroundedness,26,suggest,,
95,condition1,NA,correct,4,embed_focus,Hanako said: Howard didn't mumble that Alex bought a <strong>BIRTHDAY CAKE</strong>.,3,"What Alex bought, according to Howard.",46660,backgroundedness,27,mumble,,
95,condition1,0.83,NA,4,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,NA,14288,acceptability,28,insist,,
95,condition1,0.33,NA,4,filler_good_1,Hanako said: Grace didn't sugguest that Karen wrote a <strong>BOOK</strong>.,104,NA,13902,acceptability,29,suggest,,
95,condition1,NA,correct,4,verb_focus,Hanako said: Ashley didn't <strong>GROAN</strong> that Hasan talked to the detectives.,8,The way Ashley said that Hasan talked to the detectives.,17538,backgroundedness,30,groan,,
95,condition1,0.2,NA,5,filler_bad_2,Hanako said: Donald didn't reveal that <strong>KRISHNA</strong>'s parents were moving to Texas.,123,NA,15995,acceptability,31,reveal,,
95,condition1,NA,correct,5,filler_bad_1,Hanako said: Ben didn't expect that <strong>LAURA</strong> would order pizza.,118,"Who would order pizza, according to Ben.",17547,backgroundedness,32,expect,,
95,condition1,NA,incorrect,5,filler_good_1,Hanako said: Charlie didn't expect that Maddie would call her <strong>ROOMMATE</strong>.,106,"Who would call Maddie's roommates, according to Charlie.",44530,backgroundedness,33,expect,,
95,condition1,NA,correct,5,embed_focus,Hanako said: Fatima didn't murmur that Omar had dinner with his <strong>MANAGER</strong>.,10,"Who Omar had dinner with, according to Fatima.",26969,backgroundedness,34,murmur,,
95,condition1,0.77,NA,5,filler_good_2,Hanako said: <strong>JULIAN</strong> didn't guess that Charlie received a message.,110,NA,60535,acceptability,35,guess,,
95,condition1,0.28,NA,5,verb_focus,Hanako said: Laura didn't <strong>MUTTER</strong> that Brandon broke his laptop.,4,NA,14790,acceptability,36,mutter,,
97,condition1,1,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy <strong>PINEAPPLES</strong>.,201,,,acceptability,0,NA,0,
97,condition1,NA,correct,practice,practice_bg_good_2,Hanako said: Vera didn't <strong>DRIVE</strong> to Michigan.,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
97,condition1,0,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak <strong>KOREAN</strong>.,204,,,acceptability,0,NA,0,
97,condition1,NA,correct,practice,practice_bg_bad_1,Hanako said: Hank didn't buy the <strong>RED</strong> car.,203,Which car Hank bought.,,backgroundedness,0,NA,,
97,condition1,1,NA,0,filler_bad_1,Hanako said: Tony didn't suggest that <strong>LISA</strong> was in the office.,116,NA,16169,acceptability,1,suggest,,
97,condition1,1,NA,0,embed_focus,Hanako said: Fatima didn't murmur that Omar had dinner with his <strong>MANAGER</strong>.,10,NA,24439,acceptability,2,murmur,,
97,condition1,0.13,NA,0,verb_focus,Hanako said: Amy didn't <strong>SCREAM</strong> that Charlie saw the robber.,6,NA,21704,acceptability,3,scream,,
97,condition1,NA,correct,0,filler_bad_2,Hanako said: Rui didn't imply that <strong>CAROL</strong>'s brother signed the contract.,119,"Whose brother signed the contract, according to Rui.",27323,backgroundedness,4,imply,,
97,condition1,NA,correct,0,filler_good_2,Hanako said: <strong>MATTHEW</strong> didn't hope that Dana brought a gift.,108,Who hoped that Dana brought a gift.,20293,backgroundedness,5,hope,,
97,condition1,NA,incorrect,0,filler_good_1,Hanako said: Danny didn't believe that Jennifer got a <strong>CAT</strong>.,105,"Who got a cat, according to Danny.",20145,backgroundedness,6,believe,,
97,condition1,0.13,NA,1,filler_bad_2,Hanako said: Donald didn't reveal that <strong>KRISHNA</strong>'s parents were moving to Texas.,123,NA,20850,acceptability,7,reveal,,
97,condition1,NA,correct,1,embed_focus,Hanako said: Howard didn't mumble that Alex bought a <strong>BIRTHDAY CAKE</strong>.,3,"What Alex bought, according to Howard.",65818,backgroundedness,8,mumble,,
97,condition1,NA,correct,1,verb_focus,Hanako said: Bill didn't <strong>SHOUT</strong> that Dan knew the professor.,5,The way Bill said that Dan knew the professor.,11968,backgroundedness,9,shout,,
97,condition1,NA,correct,1,filler_good_1,Hanako said: Grace didn't sugguest that Karen wrote a <strong>BOOK</strong>.,104,"What Karen wrote, according to Grace.",21834,backgroundedness,10,suggest,,
97,condition1,0.13,NA,1,filler_good_2,Hanako said: <strong>JULIAN</strong> didn't guess that Charlie received a message.,110,NA,15651,acceptability,11,guess,,
97,condition1,0.84,NA,1,filler_bad_1,Hanako said: Ben didn't expect that <strong>LAURA</strong> would order pizza.,118,NA,15352,acceptability,12,expect,,
97,condition1,0.66,NA,2,embed_focus,Hanako said: Emma didn't stammer that Kevin lost the <strong>KEYS</strong>.,2,NA,20528,acceptability,13,stammer,,
97,condition1,0,NA,2,filler_bad_2,Hanako said: Ted didn't insist that <strong>EVA</strong>'s uncle should stay for dinner. ,121,NA,9529,acceptability,14,insist,,
97,condition1,0.17,NA,2,verb_focus,Hanako said: Chandler didn't <strong>MOAN</strong> that Tia brought her parents.,12,NA,10874,acceptability,15,moan,,
97,condition1,NA,correct,2,filler_good_2,Hanako said: <strong>JESS</strong> didn't reveal that Todd went out with Betty.,111,Who revealed that Todd went out with Betty.,15959,backgroundedness,16,reveal,,
97,condition1,NA,incorrect,2,filler_good_1,Hanako said: Nancy didn't suspect that Julian ate the <strong>LAST CUPCAKE</strong>.,103,"Who ate the last cupcake, according to Nancy.",18231,backgroundedness,17,suspect,,
97,condition1,NA,incorrect,2,filler_bad_1,Hanako said: Larry didn't believe that <strong>NICK</strong> cooked dinner.,117,Who believed that Nick cooked dinner.,35630,backgroundedness,18,believe,,
97,condition1,0.97,NA,3,filler_bad_1,Hanako said: Tim didn't suspect that <strong>JASON</strong> drank the beer. ,115,NA,11467,acceptability,19,suspect,,
97,condition1,NA,correct,3,filler_good_1,Hanako said: Charlie didn't expect that Maddie would call her <strong>ROOMMATE</strong>.,106,"Who Maddie would call, according to Charlie.",21126,backgroundedness,20,expect,,
97,condition1,NA,incorrect,3,filler_bad_2,Hanako said: Jessie didn't guess that the assistant to the <strong>DIRECTOR</strong> would give the presentation.,122,"What the assistant to the director would do, according to Jessie.",46032,backgroundedness,21,guess,,
97,condition1,NA,correct,3,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,Who insisted that Zack broke the plates.,20095,backgroundedness,22,insist,,
97,condition1,0.15,NA,3,embed_focus,Hanako said: Ashley didn't groan that Hasan talked to the <strong>DETECTIVES</strong>.,8,NA,20138,acceptability,23,groan,,
97,condition1,0.13,NA,3,verb_focus,Hanako said: Laura didn't <strong>MUTTER</strong> that Brandon broke his laptop.,4,NA,14229,acceptability,24,mutter,,
97,condition1,NA,correct,4,filler_good_1,Hanako said: Hannah didn't say that George emailed the <strong>STUDENTS</strong>.,101,"Who George emailed, according to Hannah.",15162,backgroundedness,25,say,,
97,condition1,0.82,NA,4,filler_bad_1,Hanako said: Emily didn't say that <strong>PAUL</strong> drafted the letter.,113,NA,31438,acceptability,26,say,,
97,condition1,0.15,NA,4,filler_bad_2,Hanako said: Jamal didn't expect that the book about <strong>ASTRONOMY</strong> was on the shelf.,124,NA,12774,acceptability,27,expect,,
97,condition1,0.57,NA,4,filler_good_2,Hanako said: <strong>SALLY</strong> didn't expect that Tony would visit George.,112,NA,25136,acceptability,28,expect,,
97,condition1,NA,correct,4,embed_focus,Hanako said: John didn't whisper that Mary met with the <strong>LAWYER</strong>.,1,"Who Mary met with, according to John.",23290,backgroundedness,29,whisper,,
97,condition1,NA,correct,4,verb_focus,Hanako said: Igor didn't <strong>SHRIEK</strong> that Penny won the lottery.,11,The way Igor said that Penny won the lottery.,11319,backgroundedness,30,shriek,,
97,condition1,NA,correct,5,filler_bad_2,Hanako said: Frankie didn't hope that the agent of the <strong>GUITARIST</strong> would show up. ,120,"Whose agent would show up, according to Frankie.",29281,backgroundedness,31,hope,,
97,condition1,NA,correct,5,filler_good_1,Hanako said: Ollie didn't think that Doug would invite the <strong>MAYOR</strong>.,102,"Who Doug would invite, according to Ollie.",12604,backgroundedness,32,think,,
97,condition1,0.25,NA,5,verb_focus,Hanako said: Yash didn't <strong>WHINE</strong> that Ming forgot her phone.,9,NA,13409,acceptability,33,whine,,
97,condition1,0.63,NA,5,embed_focus,Hanako said: Jake didn't yell that Yumi found the <strong>WALLET</strong>.,7,NA,10589,acceptability,34,yell,,
97,condition1,0.27,NA,5,filler_bad_1,Hanako said: Helen didn't think that <strong>MARC</strong> cut the bread. ,114,NA,18767,acceptability,35,think,,
97,condition1,NA,correct,5,filler_good_2,Hanako said: <strong>RONALD</strong> didn't imply that Jacy rented the truck.,107,Who implied that Jacy rented the truck.,21087,backgroundedness,36,imply,,
99,condition1,0.62,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy <strong>PINEAPPLES</strong>.,201,,,acceptability,0,NA,0,
99,condition1,NA,correct,practice,practice_bg_good_2,Hanako said: Vera didn't <strong>DRIVE</strong> to Michigan.,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
99,condition1,0.14,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak <strong>KOREAN</strong>.,204,,,acceptability,0,NA,0,
99,condition1,NA,correct,practice,practice_bg_bad_1,Hanako said: Hank didn't buy the <strong>RED</strong> car.,203,Which car Hank bought.,,backgroundedness,0,NA,,
99,condition1,NA,correct,0,filler_bad_1,Hanako said: Helen didn't think that <strong>MARC</strong> cut the bread. ,114,"Who cut the bread, according to Helen.",12505,backgroundedness,1,think,,
99,condition1,NA,correct,0,filler_good_1,Hanako said: Charlie didn't expect that Maddie would call her <strong>ROOMMATE</strong>.,106,"Who Maddie would call, according to Charlie.",11740,backgroundedness,2,expect,,
99,condition1,NA,correct,0,filler_bad_2,Hanako said: Frankie didn't hope that the agent of the <strong>GUITARIST</strong> would show up. ,120,"Whose agent would show up, according to Frankie.",13085,backgroundedness,3,hope,,
99,condition1,0.33,NA,0,embed_focus,Hanako said: John didn't whisper that Mary met with the <strong>LAWYER</strong>.,1,NA,9277,acceptability,4,whisper,,
99,condition1,0.42,NA,0,verb_focus,Hanako said: Amy didn't <strong>SCREAM</strong> that Charlie saw the robber.,6,NA,11440,acceptability,5,scream,,
99,condition1,0.86,NA,0,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,NA,4954,acceptability,6,insist,,
99,condition1,0.98,NA,1,filler_good_2,Hanako said: <strong>JESS</strong> didn't reveal that Todd went out with Betty.,111,NA,4853,acceptability,7,reveal,,
99,condition1,NA,correct,1,embed_focus,Hanako said: Fatima didn't murmur that Omar had dinner with his <strong>MANAGER</strong>.,10,"Who Omar had dinner with, according to Fatima.",9711,backgroundedness,8,murmur,,
99,condition1,0.71,NA,1,filler_bad_1,Hanako said: Tim didn't suspect that <strong>JASON</strong> drank the beer. ,115,NA,7024,acceptability,9,suspect,,
99,condition1,NA,correct,1,filler_good_1,Hanako said: Nancy didn't suspect that Julian ate the <strong>LAST CUPCAKE</strong>.,103,"What Julian ate, according to Nancy.",7328,backgroundedness,10,suspect,,
99,condition1,0.24,NA,1,verb_focus,Hanako said: Chandler didn't <strong>MOAN</strong> that Tia brought her parents.,12,NA,7167,acceptability,11,moan,,
99,condition1,NA,correct,1,filler_bad_2,Hanako said: Jessie didn't guess that the assistant to the <strong>DIRECTOR</strong> would give the presentation.,122,"Whose assistant would give the presentation, according to Jessie.",17466,backgroundedness,12,guess,,
99,condition1,NA,correct,2,filler_bad_1,Hanako said: Larry didn't believe that <strong>NICK</strong> cooked dinner.,117,"Who cooked dinner, according to Larry.",4241,backgroundedness,13,believe,,
99,condition1,0.75,NA,2,filler_bad_2,Hanako said: Jamal didn't expect that the book about <strong>ASTRONOMY</strong> was on the shelf.,124,NA,9159,acceptability,14,expect,,
99,condition1,0.95,NA,2,filler_good_2,Hanako said: <strong>JULIAN</strong> didn't guess that Charlie received a message.,110,NA,4293,acceptability,15,guess,,
99,condition1,NA,correct,2,filler_good_1,Hanako said: Grace didn't sugguest that Karen wrote a <strong>BOOK</strong>.,104,"What Karen wrote, according to Grace.",7082,backgroundedness,16,suggest,,
99,condition1,NA,correct,2,verb_focus,Hanako said: Howard didn't <strong>MUMBLE</strong> that Alex bought a birthday cake.,3,The way Howard said that Alex bought a birthday cake.,5992,backgroundedness,17,mumble,,
99,condition1,0.89,NA,2,embed_focus,Hanako said: Jake didn't yell that Yumi found the <strong>WALLET</strong>.,7,NA,6185,acceptability,18,yell,,
99,condition1,NA,correct,3,embed_focus,Hanako said: Bill didn't shout that Dan knew the <strong>PROFESSOR</strong>.,5,"Who Dan knew, according to Bill.",7483,backgroundedness,19,shout,,
99,condition1,NA,correct,3,verb_focus,Hanako said: Ashley didn't <strong>GROAN</strong> that Hasan talked to the detectives.,8,The way Ashley said that Hasan talked to the detectives.,9111,backgroundedness,20,groan,,
99,condition1,0.84,NA,3,filler_good_1,Hanako said: Hannah didn't say that George emailed the <strong>STUDENTS</strong>.,101,NA,5615,acceptability,21,say,,
99,condition1,0.9,NA,3,filler_good_2,Hanako said: <strong>SALLY</strong> didn't expect that Tony would visit George.,112,NA,6345,acceptability,22,expect,,
99,condition1,NA,correct,3,filler_bad_2,Hanako said: Ted didn't insist that <strong>EVA</strong>'s uncle should stay for dinner. ,121,"Whose uncle should stay for dinner, according to Ted.",7706,backgroundedness,23,insist,,
99,condition1,0.74,NA,3,filler_bad_1,Hanako said: Tony didn't suggest that <strong>LISA</strong> was in the office.,116,NA,5821,acceptability,24,suggest,,
99,condition1,0.89,NA,4,filler_bad_1,Hanako said: Emily didn't say that <strong>PAUL</strong> drafted the letter.,113,NA,5022,acceptability,25,say,,
99,condition1,NA,correct,4,filler_good_1,Hanako said: Ollie didn't think that Doug would invite the <strong>MAYOR</strong>.,102,"Who Doug would invite, according to Ollie.",5938,backgroundedness,26,think,,
99,condition1,0.35,NA,4,filler_bad_2,Hanako said: Rui didn't imply that <strong>CAROL</strong>'s brother signed the contract.,119,NA,9583,acceptability,27,imply,,
99,condition1,NA,correct,4,verb_focus,Hanako said: Emma didn't <strong>STAMMER</strong> that Kevin lost the keys.,2,The way Emma said that Kevin lost the keys.,6363,backgroundedness,28,stammer,,
99,condition1,NA,correct,4,embed_focus,Hanako said: Yash didn't whine that Ming forgot her <strong>PHONE</strong>.,9,"What Ming forgot, according to Yash.",13785,backgroundedness,29,whine,,
99,condition1,0.9,NA,4,filler_good_2,Hanako said: <strong>RONALD</strong> didn't imply that Jacy rented the truck.,107,NA,18718,acceptability,30,imply,,
99,condition1,0.9,NA,5,embed_focus,Hanako said: Laura didn't mutter that Brandon broke his <strong>LAPTOP</strong>.,4,NA,4447,acceptability,31,mutter,,
99,condition1,0.85,NA,5,filler_bad_1,Hanako said: Ben didn't expect that <strong>LAURA</strong> would order pizza.,118,NA,4305,acceptability,32,expect,,
99,condition1,NA,correct,5,verb_focus,Hanako said: Igor didn't <strong>SHRIEK</strong> that Penny won the lottery.,11,The way Igor said that Penny won the lottery.,3277,backgroundedness,33,shriek,,
99,condition1,0.55,NA,5,filler_bad_2,Hanako said: Donald didn't reveal that <strong>KRISHNA</strong>'s parents were moving to Texas.,123,NA,6961,acceptability,34,reveal,,
99,condition1,NA,correct,5,filler_good_1,Hanako said: Danny didn't believe that Jennifer got a <strong>CAT</strong>.,105,"What Jennifer got, according to Danny.",6828,backgroundedness,35,believe,,
99,condition1,NA,correct,5,filler_good_2,Hanako said: <strong>MATTHEW</strong> didn't hope that Dana brought a gift.,108,Who hoped that Dana brought a gift.,3301,backgroundedness,36,hope,,
