workerid,proliferate.condition,acceptability_rating,bg_response,block_id,condition,context,item_id,original_bg_choice,rt,task,trial_num,verb,wrong_attempts,error
117,condition1,0.81,NA,2,say,Hanako said: Hannah didn't say that George emailed the students.,301,NA,2719,acceptability,12,say,,
117,condition1,NA,embed,3,filler_good,<u>Hanako said: Matthew didn't hope that Dana brought a gift.</u>,107,Who hoped that Dana brought a gift.,3584,backgroundedness,13,hope,,
117,condition1,0.99,NA,3,say,Hanako said: Danny didn't say that Jennifer got a cat.,308,NA,1712,acceptability,14,say,,
117,condition1,0.93,NA,3,mos,Hanako said: Howard didn't mumble that Alex bought a birthday cake.,3,NA,4872,acceptability,15,mumble,,
117,condition1,NA,embed,3,filler_bad,<u>Hanako said: Rui didn't imply that Carol's brother signed the contract.</u>,119,"Whose brother signed the contract, according to Rui.",31879,backgroundedness,16,imply,,
117,condition1,0.81,NA,4,filler_bad,Hanako said: Frankie didn't hope that the agent of the guitarist would show up. ,120,NA,3208,acceptability,17,hope,,
117,condition1,0.89,NA,4,mos,Hanako said: Bill didn't shout that Dan knew the professor.,5,NA,7465,acceptability,18,shout,,
117,condition1,NA,verb,4,say,<u>Hanako said: Ben didn't say that Laura ordered pizza.</u>,307,The way Ben communicated that Laura ordered pizza.,2472,backgroundedness,19,say,,
117,condition1,NA,embed,4,filler_good,<u>Hanako said: Jess didn't reveal that Todd went out with Betty.</u>,109,Who revealed that Todd went out with Betty.,4895,backgroundedness,20,reveal,,
117,condition1,0.78,NA,5,say,Hanako said: Jessie didn't say that Michelle borrowed the computer.,310,NA,3575,acceptability,21,say,,
117,condition1,NA,embed,5,filler_good,<u>Hanako said: Selena didn't speculate that Justin would buy the house.</u>,105,"What Justin would buy, according to Selena.",3480,backgroundedness,22,spectulate,,
117,condition1,0.81,NA,5,filler_bad,Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.,116,NA,6264,acceptability,23,expect,,
117,condition1,NA,embed,5,mos,<u>Hanako said: Laura didn't mutter that Brandon broke his laptop.</u>,4,"What Brandon broke, according to Laura.",3568,backgroundedness,24,mutter,,
117,condition1,NA,verb,6,mos,<u>Hanako said: Chandler didn't moan that Tia brought her parents.</u>,12,The way Chandler communicated that Tia brought her parents.,3471,backgroundedness,25,moan,,
117,condition1,0.91,NA,6,say,Hanako said: Charlie didn't say that Maddie would call her roommate.,305,NA,2368,acceptability,26,say,,
117,condition1,NA,verb,6,filler_bad,<u>Hanako said: Michael didn't speculate that Robert and Eric would leave the team.</u>,118,Who spculated that Eric would leave the team.,2688,backgroundedness,27,spectulate,,
117,condition1,0.86,NA,6,filler_good,Hanako said: Ryan didn't expect that Leon heard the news.,111,NA,4096,acceptability,28,expect,,
117,condition1,NA,verb,7,filler_good,<u>Hanako said: Sebrina didn't suspect that James would cancel the trip.</u>,110,"Who would cancel the trip, according to Sebrina.",2448,backgroundedness,29,suspect,,
117,condition1,0.93,NA,7,mos,Hanako said: Ashley didn't groan that Hasan talked to the detectives.,8,NA,2103,acceptability,30,groan,,
117,condition1,NA,embed,7,filler_bad,<u>Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.</u>,124,"Whose uncle should stay for dinner, as Tedd insisted.",3481,backgroundedness,31,insist,,
117,condition1,0.81,NA,7,say,Hanako said: Sally didn't say that Tony would visit George.,303,NA,1679,acceptability,32,say,,
117,condition1,0.83,NA,8,filler_bad,Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.,123,NA,1872,acceptability,33,expect,,
117,condition1,0.98,NA,8,filler_good,Hanako said: Ollie didn't think that Doug would invite the mayor.,101,NA,1417,acceptability,34,think,,
117,condition1,NA,embed,8,mos,<u>Hanako said: Jake didn't yell that Yumi found the wallet.</u>,7,"What Yumi found, according to Jake.",4824,backgroundedness,35,yell,,
117,condition1,NA,embed,8,say,<u>Hanako said: Nancy didn't say that Julian ate the cupcake.</u>,309,"What Julian ate, according to Nancy.",3407,backgroundedness,36,say,,
117,condition1,0.99,NA,9,say,Hanako said: Noah didn't say that Sharon wanted a dog.,312,NA,1558,acceptability,37,say,,
117,condition1,NA,verb,9,filler_bad,<u>Hanako said: Tim didn't suspect that Liz and Jason drank the beer. </u>,114,Who suspected that Jason drank the beer.,7297,backgroundedness,38,suspect,,
117,condition1,NA,embed,9,mos,<u>Hanako said: Fatima didn't murmur that Omar had dinner with his manager.</u>,10,"Who Omar had dinner with, according to Fatima.",3446,backgroundedness,39,murmur,,
117,condition1,0.86,NA,9,filler_good,Hanako said: Jean didn't believe that Grant adopted a kitten.,103,NA,42744,acceptability,40,believe,,
117,condition1,0.97,NA,10,filler_good,Hanako said: Grace didn't suggest that Karen wrote a book.,102,NA,3321,acceptability,41,suggest,,
117,condition1,NA,embed,10,say,<u>Hanako said: Tom didn't say that Sarah admired her friend. </u>,311,"Who Sarah admired, according to Tom.",7104,backgroundedness,42,say,,
117,condition1,0.82,NA,10,mos,Hanako said: Yash didn't whine that Ming forgot her phone. ,9,NA,1775,acceptability,43,whine,,
117,condition1,NA,verb,10,filler_bad,<u>Hanako said: Helen didn't think that Rob and Marc cut the bread. </u>,113,Who thought that Marc cut the bread.,10655,backgroundedness,44,think,,
117,condition1,NA,embed,11,filler_bad,<u>Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.</u>,115,"Who else cooked dinner other than Karl, according to Larry.",2976,backgroundedness,45,believe,,
117,condition1,0.88,NA,11,say,Hanako said: Kate didn't say that Zack broke the plates.,306,NA,2017,acceptability,46,say,,
117,condition1,NA,verb,11,mos,<u>Hanako said: Amy didn't scream that Charlie saw the robber.</u>,6,The way Amy communicated that Charlie saw the robber.,4168,backgroundedness,47,scream,,
117,condition1,0.92,NA,11,filler_good,Hanako said: Roger didn't expect that Andy would take the jacket.,104,NA,9639,acceptability,48,expect,,
108,condition1,0.85,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapples.,201,,,acceptability,0,NA,0,
108,condition1,NA,correct,practice,practice_bg_good_2,<u>Hanako said: Vera didn't drive to Michigan.</u>,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
108,condition1,0,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,,acceptability,0,NA,0,
108,condition1,NA,correct,practice,practice_bg_bad_1,<u>Hanako said: Hank didn't buy the red car.</u>,203,Which car Hank bought.,,backgroundedness,0,NA,,
108,condition1,NA,embed,0,say,<u>Hanako said: Hannah didn't say that George emailed the students.</u>,301,"Who George emailed, according to Hannah.",28209,backgroundedness,1,say,,
108,condition1,0.15,NA,0,filler_good,Hanako said: Jean didn't believe that Grant adopted a kitten.,103,NA,12461,acceptability,2,believe,,
108,condition1,NA,embed,0,mos,<u>Hanako said: Bill didn't shout that Dan knew the professor.</u>,5,"Who Dan knew, according to Bill.",23010,backgroundedness,3,shout,,
108,condition1,0.25,NA,0,filler_bad,Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.,115,NA,8640,acceptability,4,believe,,
108,condition1,0.95,NA,1,filler_good,Hanako said: Matthew didn't hope that Dana brought a gift.,107,NA,9309,acceptability,5,hope,,
108,condition1,NA,embed,1,say,<u>Hanako said: Sally didn't say that Tony would visit George.</u>,303,"Who Tony would, according to Sally.",21189,backgroundedness,6,say,,
108,condition1,NA,embed,1,filler_bad,<u>Hanako said: Frankie didn't hope that the agent of the guitarist would show up. </u>,120,"Whose agent would show up, as Frankie hoped.",18751,backgroundedness,7,hope,,
108,condition1,0.72,NA,1,mos,Hanako said: Howard didn't mumble that Alex bought a birthday cake.,3,NA,11804,acceptability,8,mumble,,
108,condition1,1,NA,2,filler_good,Hanako said: Sebrina didn't suspect that James would cancel the trip.,110,NA,7587,acceptability,9,suspect,,
108,condition1,NA,embed,2,mos,<u>Hanako said: Yash didn't whine that Ming forgot her phone. </u>,9,"What Ming forgot, according to Yash.",23437,backgroundedness,10,whine,,
108,condition1,NA,embed,2,say,<u>Hanako said: Charlie didn't say that Maddie would call her roommate.</u>,305,"Who Maddie would call, according to Charlie.",24576,backgroundedness,11,say,,
108,condition1,0.26,NA,2,filler_bad,Hanako said: Amelia didn't suggest that Frank and Lisa were in the office.,117,NA,7973,acceptability,12,suggest,,
108,condition1,NA,verb,3,mos,<u>Hanako said: Amy didn't scream that Charlie saw the robber.</u>,6,The way Amy communicated that Charlie saw the robber.,32074,backgroundedness,13,scream,,
108,condition1,NA,verb,3,filler_bad,<u>Hanako said: Tim didn't suspect that Liz and Jason drank the beer. </u>,114,Who suspected that Jason drank the beer.,16557,backgroundedness,14,suspect,,
108,condition1,0.64,NA,3,filler_good,Hanako said: Grace didn't suggest that Karen wrote a book.,102,NA,9891,acceptability,15,suggest,,
108,condition1,0.79,NA,3,say,Hanako said: Nancy didn't say that Julian ate the cupcake.,309,NA,5761,acceptability,16,say,,
108,condition1,0.95,NA,4,say,Hanako said: Danny didn't say that Jennifer got a cat.,308,NA,4435,acceptability,17,say,,
108,condition1,NA,embed,4,mos,<u>Hanako said: Fatima didn't murmur that Omar had dinner with his manager.</u>,10,"Who Omar had dinner with, according to Fatima.",8649,backgroundedness,18,murmur,,
108,condition1,0.27,NA,4,filler_bad,Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. ,122,NA,13003,acceptability,19,reveal,,
108,condition1,NA,embed,4,filler_good,<u>Hanako said: Juliet didn't confirm that Sebastian would come to the party.</u>,112,Who confirmed that Sebastian would come to the party.,7867,backgroundedness,20,confirm,,
108,condition1,NA,verb,5,mos,<u>Hanako said: Igor didn't shriek that Penny won the lottery.</u>,11,The way Igor communicated that Penny won the lottery.,10011,backgroundedness,21,shriek,,
108,condition1,0,NA,5,filler_bad,Hanako said: Rui didn't imply that Carol's brother signed the contract.,119,NA,9465,acceptability,22,imply,,
108,condition1,1,NA,5,filler_good,Hanako said: Jess didn't reveal that Todd went out with Betty.,109,NA,4978,acceptability,23,reveal,,
108,condition1,NA,embed,5,say,<u>Hanako said: Ben didn't say that Laura ordered pizza.</u>,307,"What Laura ordered, according to Ben.",6200,backgroundedness,24,say,,
108,condition1,1,NA,6,filler_good,Hanako said: Ronald didn't imply that Jacy rented the truck.,106,NA,9011,acceptability,25,imply,,
108,condition1,1,NA,6,say,Hanako said: Tim didn't say that Jason drank the beer. ,304,NA,3088,acceptability,26,say,,
108,condition1,NA,verb,6,filler_bad,<u>Hanako said: Helen didn't think that Rob and Marc cut the bread. </u>,113,Who thought that Marc cut the bread.,11985,backgroundedness,27,think,,
108,condition1,NA,verb,6,mos,<u>Hanako said: John didn't whisper that Mary met with the lawyer.</u>,1,The way John communicated that Mary met with the lawyer.,8321,backgroundedness,28,whisper,,
108,condition1,1,NA,7,filler_good,Hanako said: Julie didn't guess that Charlie received a message.,108,NA,5658,acceptability,29,guess,,
108,condition1,NA,verb,7,mos,<u>Hanako said: Chandler didn't moan that Tia brought her parents.</u>,12,The way Chandler communicated that Tia brought her parents.,9345,backgroundedness,30,moan,,
108,condition1,0.07,NA,7,filler_bad,Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.,124,NA,7513,acceptability,31,insist,,
108,condition1,NA,verb,7,say,<u>Hanako said: Tom didn't say that Sarah admired her friend. </u>,311,The way Tom communicated that Sarah admired her friend.,7613,backgroundedness,32,say,,
108,condition1,1,NA,8,say,Hanako said: Noah didn't say that Sharon wanted a dog.,312,NA,7311,acceptability,33,say,,
108,condition1,NA,verb,8,filler_bad,<u>Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.</u>,121,"What the assistant to the director would do, according to Jessie.",9157,backgroundedness,34,guess,,
108,condition1,1,NA,8,filler_good,Hanako said: Selena didn't speculate that Justin would buy the house.,105,NA,6100,acceptability,35,spectulate,,
108,condition1,NA,verb,8,mos,<u>Hanako said: Jake didn't yell that Yumi found the wallet.</u>,7,The way Jake communicated that Yumi found the wallet.,4880,backgroundedness,36,yell,,
108,condition1,1,NA,9,filler_good,Hanako said: Ollie didn't think that Doug would invite the mayor.,101,NA,5086,acceptability,37,think,,
108,condition1,NA,verb,9,filler_bad,<u>Hanako said: Michael didn't speculate that Robert and Eric would leave the team.</u>,118,Who spculated that Eric would leave the team.,7802,backgroundedness,38,spectulate,,
108,condition1,0.79,NA,9,mos,Hanako said: Ashley didn't groan that Hasan talked to the detectives.,8,NA,6044,acceptability,39,groan,,
108,condition1,NA,verb,9,say,<u>Hanako said: Kate didn't say that Zack broke the plates.</u>,306,The way Kate communicated that Zack broke the plates.,8986,backgroundedness,40,say,,
108,condition1,NA,embed,10,filler_bad,<u>Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.</u>,123,Which book Jamal expected to be on the shelf.,6695,backgroundedness,41,expect,,
108,condition1,0.83,NA,10,filler_good,Hanako said: Roger didn't expect that Andy would take the jacket.,104,NA,7646,acceptability,42,expect,,
108,condition1,0.93,NA,10,mos,Hanako said: Laura didn't mutter that Brandon broke his laptop.,4,NA,3255,acceptability,43,mutter,,
108,condition1,NA,verb,10,say,<u>Hanako said: Jessie didn't say that Michelle borrowed the computer.</u>,310,The way Jessie communicated that Michelle borrowed the computer.,5699,backgroundedness,44,say,,
108,condition1,0.96,NA,11,say,Hanako said: Emily didn't say that Paul drafted the letter.,302,NA,4057,acceptability,45,say,,
108,condition1,NA,verb,11,mos,<u>Hanako said: Emma didn't stammer that Kevin lost the keys.</u>,2,The way Emma communicated that Kevin lost the keys.,5881,backgroundedness,46,stammer,,
108,condition1,0.96,NA,11,filler_good,Hanako said: Ryan didn't expect that Leon heard the news.,111,NA,4557,acceptability,47,expect,,
108,condition1,NA,verb,11,filler_bad,<u>Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.</u>,116,Who expected that Eleanor would solve the puzzle.,9651,backgroundedness,48,expect,,
132,condition1,0.79,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapples.,201,,,acceptability,0,NA,0,
132,condition1,NA,incorrect,practice,practice_bg_good_2,<u>Hanako said: Vera didn't drive to Michigan.</u>,202,Where Vera drove to.,,backgroundedness,0,NA,,
132,condition1,0,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,,acceptability,0,NA,0,
132,condition1,NA,incorrect,practice,practice_bg_bad_1,<u>Hanako said: Hank didn't buy the red car.</u>,203,Who bought the red car.,,backgroundedness,0,NA,,
132,condition1,0.91,NA,0,filler_good,Hanako said: Sebrina didn't suspect that James would cancel the trip.,110,NA,20227,acceptability,1,suspect,,
132,condition1,0.94,NA,0,say,Hanako said: Danny didn't say that Jennifer got a cat.,308,NA,9784,acceptability,2,say,,
132,condition1,NA,verb,0,mos,<u>Hanako said: Jake didn't yell that Yumi found the wallet.</u>,7,The way Jake communicated that Yumi found the wallet.,17634,backgroundedness,3,yell,,
132,condition1,NA,verb,0,filler_bad,<u>Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.</u>,116,Who expected that Eleanor would solve the puzzle.,33673,backgroundedness,4,expect,,
132,condition1,0.37,NA,1,mos,Hanako said: Chandler didn't moan that Tia brought her parents.,12,NA,14988,acceptability,5,moan,,
132,condition1,NA,verb,1,filler_good,<u>Hanako said: Grace didn't suggest that Karen wrote a book.</u>,102,"Who wrote a book, according to Grace.",19029,backgroundedness,6,suggest,,
132,condition1,NA,verb,1,say,<u>Hanako said: Tim didn't say that Jason drank the beer. </u>,304,The way Tim communicated that Jason drank the beer.,29529,backgroundedness,7,say,,
132,condition1,0.65,NA,1,filler_bad,Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.,115,NA,14799,acceptability,8,believe,,
132,condition1,NA,verb,2,filler_bad,<u>Hanako said: Rui didn't imply that Carol's brother signed the contract.</u>,119,"What Carol's brother signed, according to Rui.",12116,backgroundedness,9,imply,,
132,condition1,NA,embed,2,say,<u>Hanako said: Tom didn't say that Sarah admired her friend. </u>,311,"Who Sarah admired, according to Tom.",8135,backgroundedness,10,say,,
132,condition1,0.58,NA,2,filler_good,Hanako said: Julie didn't guess that Charlie received a message.,108,NA,3021,acceptability,11,guess,,
132,condition1,0.54,NA,2,mos,Hanako said: Laura didn't mutter that Brandon broke his laptop.,4,NA,4316,acceptability,12,mutter,,
132,condition1,NA,verb,3,say,<u>Hanako said: Kate didn't say that Zack broke the plates.</u>,306,The way Kate communicated that Zack broke the plates.,9106,backgroundedness,13,say,,
132,condition1,NA,verb,3,filler_bad,<u>Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. </u>,122,"Where Krishna's parents were moving to, according to Donald.",14141,backgroundedness,14,reveal,,
132,condition1,0.6,NA,3,filler_good,Hanako said: Juliet didn't confirm that Sebastian would come to the party.,112,NA,2823,acceptability,15,confirm,,
132,condition1,0.46,NA,3,mos,Hanako said: Emma didn't stammer that Kevin lost the keys.,2,NA,2364,acceptability,16,stammer,,
132,condition1,NA,verb,4,mos,<u>Hanako said: Amy didn't scream that Charlie saw the robber.</u>,6,The way Amy communicated that Charlie saw the robber.,10648,backgroundedness,17,scream,,
132,condition1,NA,embed,4,filler_good,<u>Hanako said: Ronald didn't imply that Jacy rented the truck.</u>,106,Who implied that Jacy rented the truck.,15737,backgroundedness,18,imply,,
132,condition1,0.52,NA,4,filler_bad,Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.,123,NA,2336,acceptability,19,expect,,
132,condition1,0.52,NA,4,say,Hanako said: Charlie didn't say that Maddie would call her roommate.,305,NA,1767,acceptability,20,say,,
132,condition1,NA,embed,5,mos,<u>Hanako said: Bill didn't shout that Dan knew the professor.</u>,5,"Who Dan knew, according to Bill.",6433,backgroundedness,21,shout,,
132,condition1,0.7,NA,5,say,Hanako said: Jessie didn't say that Michelle borrowed the computer.,310,NA,3109,acceptability,22,say,,
132,condition1,0.59,NA,5,filler_good,Hanako said: Ollie didn't think that Doug would invite the mayor.,101,NA,2127,acceptability,23,think,,
132,condition1,NA,embed,5,filler_bad,<u>Hanako said: Tim didn't suspect that Liz and Jason drank the beer. </u>,114,"Who else drank the beer other than Liz, according to Tim.",5274,backgroundedness,24,suspect,,
132,condition1,NA,embed,6,filler_good,<u>Hanako said: Jess didn't reveal that Todd went out with Betty.</u>,109,Who revealed that Todd went out with Betty.,4218,backgroundedness,25,reveal,,
132,condition1,0.7,NA,6,filler_bad,Hanako said: Helen didn't think that Rob and Marc cut the bread. ,113,NA,2513,acceptability,26,think,,
132,condition1,NA,verb,6,say,<u>Hanako said: Ben didn't say that Laura ordered pizza.</u>,307,The way Ben communicated that Laura ordered pizza.,7986,backgroundedness,27,say,,
132,condition1,0.73,NA,6,mos,Hanako said: Yash didn't whine that Ming forgot her phone. ,9,NA,3234,acceptability,28,whine,,
132,condition1,NA,embed,7,filler_good,<u>Hanako said: Roger didn't expect that Andy would take the jacket.</u>,104,"What Andy would take, according to Roger.",6443,backgroundedness,29,expect,,
132,condition1,0.62,NA,7,say,Hanako said: Nancy didn't say that Julian ate the cupcake.,309,NA,3108,acceptability,30,say,,
132,condition1,0.61,NA,7,mos,Hanako said: Howard didn't mumble that Alex bought a birthday cake.,3,NA,2836,acceptability,31,mumble,,
132,condition1,NA,verb,7,filler_bad,<u>Hanako said: Frankie didn't hope that the agent of the guitarist would show up. </u>,120,"What the agent of the guitarist did, according to Frankie.",186393,backgroundedness,32,hope,,
132,condition1,0.65,NA,8,mos,Hanako said: Fatima didn't murmur that Omar had dinner with his manager.,10,NA,2512,acceptability,33,murmur,,
132,condition1,NA,embed,8,filler_good,<u>Hanako said: Matthew didn't hope that Dana brought a gift.</u>,107,Who hoped that Dana brought a gift.,4428,backgroundedness,34,hope,,
132,condition1,NA,embed,8,filler_bad,<u>Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.</u>,121,"Whose assistant would give the presentation, as Jessie guessed.",5673,backgroundedness,35,guess,,
132,condition1,0.62,NA,8,say,Hanako said: Hannah didn't say that George emailed the students.,301,NA,2275,acceptability,36,say,,
132,condition1,0.37,NA,9,mos,Hanako said: Ashley didn't groan that Hasan talked to the detectives.,8,NA,2314,acceptability,37,groan,,
132,condition1,0.62,NA,9,filler_good,Hanako said: Ryan didn't expect that Leon heard the news.,111,NA,2401,acceptability,38,expect,,
132,condition1,NA,verb,9,say,<u>Hanako said: Sally didn't say that Tony would visit George.</u>,303,The way Sally communicated that Tony would visit George.,5610,backgroundedness,39,say,,
132,condition1,NA,embed,9,filler_bad,<u>Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.</u>,124,"Whose uncle should stay for dinner, as Tedd insisted.",6869,backgroundedness,40,insist,,
132,condition1,NA,verb,10,say,<u>Hanako said: Noah didn't say that Sharon wanted a dog.</u>,312,The way Noah communicated that Sharon wanted a dog.,82542,backgroundedness,41,say,,
132,condition1,0.71,NA,10,mos,Hanako said: Igor didn't shriek that Penny won the lottery.,11,NA,2860,acceptability,42,shriek,,
132,condition1,0.51,NA,10,filler_good,Hanako said: Jean didn't believe that Grant adopted a kitten.,103,NA,2350,acceptability,43,believe,,
132,condition1,NA,verb,10,filler_bad,<u>Hanako said: Amelia didn't suggest that Frank and Lisa were in the office.</u>,117,Who suggested that Lisa was in the office.,7032,backgroundedness,44,suggest,,
132,condition1,NA,embed,11,say,<u>Hanako said: Emily didn't say that Paul drafted the letter.</u>,302,"What Paul drafted, according to Emily.",8035,backgroundedness,45,say,,
132,condition1,0.7,NA,11,mos,Hanako said: John didn't whisper that Mary met with the lawyer.,1,NA,2935,acceptability,46,whisper,,
132,condition1,NA,embed,11,filler_good,<u>Hanako said: Selena didn't speculate that Justin would buy the house.</u>,105,"What Justin would buy, according to Selena.",6730,backgroundedness,47,spectulate,,
132,condition1,0.67,NA,11,filler_bad,Hanako said: Michael didn't speculate that Robert and Eric would leave the team.,118,NA,3171,acceptability,48,spectulate,,
116,condition1,0.83,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapples.,201,,,acceptability,0,NA,0,
116,condition1,NA,incorrect,practice,practice_bg_good_2,<u>Hanako said: Vera didn't drive to Michigan.</u>,202,Where Vera drove to.,,backgroundedness,0,NA,,
116,condition1,0,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,,acceptability,0,NA,2,
116,condition1,NA,correct,practice,practice_bg_bad_1,<u>Hanako said: Hank didn't buy the red car.</u>,203,Which car Hank bought.,,backgroundedness,0,NA,,
116,condition1,0.91,NA,0,mos,Hanako said: John didn't whisper that Mary met with the lawyer.,1,NA,7267,acceptability,1,whisper,,
116,condition1,NA,verb,0,filler_bad,<u>Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.</u>,123,"Where the book about astronomy was, according to Jamal. ",5192,backgroundedness,2,expect,,
116,condition1,NA,verb,0,say,<u>Hanako said: Jessie didn't say that Michelle borrowed the computer.</u>,310,The way Jessie communicated that Michelle borrowed the computer.,302616,backgroundedness,3,say,,
116,condition1,0.65,NA,0,filler_good,Hanako said: Roger didn't expect that Andy would take the jacket.,104,NA,23064,acceptability,4,expect,,
116,condition1,NA,embed,1,filler_good,<u>Hanako said: Jean didn't believe that Grant adopted a kitten.</u>,103,"What Grant adopted, according to Jean.",35951,backgroundedness,5,believe,,
116,condition1,1,NA,1,mos,Hanako said: Igor didn't shriek that Penny won the lottery.,11,NA,2406,acceptability,6,shriek,,
116,condition1,0,NA,1,say,Hanako said: Tom didn't say that Sarah admired her friend. ,311,NA,2961,acceptability,7,say,,
116,condition1,NA,embed,1,filler_bad,<u>Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.</u>,121,"Whose assistant would give the presentation, as Jessie guessed.",2656,backgroundedness,8,guess,,
116,condition1,NA,verb,2,filler_bad,<u>Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. </u>,122,"Where Krishna's parents were moving to, according to Donald.",2855,backgroundedness,9,reveal,,
116,condition1,1,NA,2,mos,Hanako said: Amy didn't scream that Charlie saw the robber.,6,NA,2639,acceptability,10,scream,,
116,condition1,NA,embed,2,filler_good,<u>Hanako said: Matthew didn't hope that Dana brought a gift.</u>,107,Who hoped that Dana brought a gift.,4969,backgroundedness,11,hope,,
116,condition1,1,NA,2,say,Hanako said: Danny didn't say that Jennifer got a cat.,308,NA,61159,acceptability,12,say,,
116,condition1,1,NA,3,mos,Hanako said: Howard didn't mumble that Alex bought a birthday cake.,3,NA,2608,acceptability,13,mumble,,
116,condition1,NA,embed,3,filler_bad,<u>Hanako said: Helen didn't think that Rob and Marc cut the bread. </u>,113,"Who else cut the bread other than Rob, according to Helen.",2409,backgroundedness,14,think,,
116,condition1,NA,verb,3,filler_good,<u>Hanako said: Juliet didn't confirm that Sebastian would come to the party.</u>,112,"Who would come to the party, according to Juliet.",1951,backgroundedness,15,confirm,,
116,condition1,0,NA,3,say,Hanako said: Nancy didn't say that Julian ate the cupcake.,309,NA,1782,acceptability,16,say,,
116,condition1,NA,verb,4,filler_bad,<u>Hanako said: Rui didn't imply that Carol's brother signed the contract.</u>,119,"What Carol's brother signed, according to Rui.",2344,backgroundedness,17,imply,,
116,condition1,NA,verb,4,filler_good,<u>Hanako said: Sebrina didn't suspect that James would cancel the trip.</u>,110,"Who would cancel the trip, according to Sebrina.",2000,backgroundedness,18,suspect,,
116,condition1,1,NA,4,say,Hanako said: Sally didn't say that Tony would visit George.,303,NA,2248,acceptability,19,say,,
