workerid,proliferate.condition,acceptability_rating,bg_response,block_id,condition,context,item_id,original_bg_choice,rt,task,trial_num,verb,wrong_attempts,error
105,condition1,0.37,NA,2,verb_focus,Hanako said: Fatima didn't <strong>MURMUR</strong> that Omar had dinner with his manager.,10,NA,29189,acceptability,14,murmur,,
105,condition1,0.11,NA,2,filler_bad_2,Hanako said: Jamal didn't expect that the book about <strong>ASTRONOMY</strong> was on the shelf.,124,NA,11998,acceptability,15,expect,,
105,condition1,0.94,NA,2,filler_good_2,Hanako said: <strong>JULIAN</strong> didn't guess that Charlie received a message.,110,NA,18835,acceptability,16,guess,,
105,condition1,NA,correct,2,filler_good_1,Hanako said: Danny didn't believe that Jennifer got a <strong>CAT</strong>.,105,"What Jennifer got, according to Danny.",8810,backgroundedness,17,believe,,
105,condition1,NA,correct,2,embed_focus,Hanako said: Bill didn't shout that Dan knew the <strong>PROFESSOR</strong>.,5,"Who Dan knew, according to Bill.",10584,backgroundedness,18,shout,,
105,condition1,0.88,NA,3,verb_focus,Hanako said: Laura didn't <strong>MUTTER</strong> that Brandon broke his laptop.,4,NA,9482,acceptability,19,mutter,,
105,condition1,NA,incorrect,3,embed_focus,Hanako said: Howard didn't mumble that Alex bought a <strong>BIRTHDAY CAKE</strong>.,3,The way Howard said that Alex bought a birthday cake.,16955,backgroundedness,20,mumble,,
105,condition1,NA,incorrect,3,filler_bad_2,Hanako said: Rui didn't imply that <strong>CAROL</strong>'s brother signed the contract.,119,"What Carol's brother signed, according to Rui.",13511,backgroundedness,21,imply,,
105,condition1,0.17,NA,3,filler_bad_1,Hanako said: Tim didn't suspect that Liz and <strong>JASON</strong> drank the beer. ,115,NA,9859,acceptability,22,suspect,,
105,condition1,0.93,NA,3,filler_good_1,Hanako said: Ollie didn't think that Doug would invite the <strong>MAYOR</strong>.,102,NA,8919,acceptability,23,think,,
105,condition1,NA,incorrect,3,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,"What Zack broke, according to Kate.",6706,backgroundedness,24,insist,,
105,condition1,NA,incorrect,4,filler_bad_2,Hanako said: Jessie didn't guess that the assistant to the <strong>DIRECTOR</strong> would give the presentation.,122,"What the assistant to the director would do, according to Jessie.",16940,backgroundedness,25,guess,,
105,condition1,NA,incorrect,4,filler_bad_1,Hanako said: Larry didn't believe that Karl and <strong>NICK</strong> cooked dinner.,117,Who believed that Karl and Nick cooked dinner.,13487,backgroundedness,26,believe,,
105,condition1,0.95,NA,4,filler_good_2,Hanako said: <strong>JESS</strong> didn't reveal that Todd went out with Betty.,111,NA,6799,acceptability,27,reveal,,
105,condition1,0.95,NA,4,embed_focus,Hanako said: Amy didn't scream that Charlie saw the <strong>ROBBER</strong>.,6,NA,6059,acceptability,28,scream,,
105,condition1,NA,correct,4,filler_good_1,Hanako said: Grace didn't sugguest that Karen wrote a <strong>BOOK</strong>.,104,"What Karen wrote, according to Grace.",10127,backgroundedness,29,suggest,,
105,condition1,0.91,NA,4,verb_focus,Hanako said: Jake didn't <strong>YELL</strong> that Yumi found the wallet.,7,NA,5516,acceptability,30,yell,,
105,condition1,0.09,NA,5,filler_bad_2,Hanako said: Frankie didn't hope that the agent of the <strong>GUITARIST</strong> would show up. ,120,NA,8285,acceptability,31,hope,,
105,condition1,NA,correct,5,filler_good_2,Hanako said: <strong>SALLY</strong> didn't expect that Tony would visit George.,112,Who expected that Tony would visit George.,11303,backgroundedness,32,expect,,
105,condition1,NA,incorrect,5,filler_good_1,Hanako said: Hannah didn't say that George emailed the <strong>STUDENTS</strong>.,101,"Who emailed the students, according to Hannah.",9717,backgroundedness,33,say,,
105,condition1,NA,incorrect,5,verb_focus,Hanako said: Yash didn't <strong>WHINE</strong> that Ming forgot her phone.,9,"What Ming forgot, according to Yash.",8991,backgroundedness,34,whine,,
105,condition1,0.21,NA,5,filler_bad_1,Hanako said: Ben didn't expect that Judith and <strong>LAURA</strong> would order pizza.,118,NA,5853,acceptability,35,expect,,
105,condition1,0.9,NA,5,embed_focus,Hanako said: John didn't whisper that Mary met with the <strong>LAWYER</strong>.,1,NA,4740,acceptability,36,whisper,,
147,condition1,0.95,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy <strong>PINEAPPLES</strong>.,201,,,acceptability,0,NA,0,
147,condition1,NA,correct,practice,practice_bg_good_2,Hanako said: Vera didn't <strong>DRIVE</strong> to Michigan.,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
147,condition1,0.06,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak <strong>KOREAN</strong>.,204,,,acceptability,0,NA,0,
147,condition1,NA,correct,practice,practice_bg_bad_1,Hanako said: Hank didn't buy the <strong>RED</strong> car.,203,Which car Hank bought.,,backgroundedness,0,NA,,
147,condition1,NA,correct,0,embed_focus,Hanako said: Fatima didn't murmur that Omar had dinner with his <strong>MANAGER</strong>.,10,"Who Omar had dinner with, according to Fatima.",14010,backgroundedness,1,murmur,,
147,condition1,NA,correct,0,filler_bad_2,Hanako said: Jessie didn't guess that the assistant to the <strong>DIRECTOR</strong> would give the presentation.,122,"Whose assistant would give the presentation, according to Jessie.",36308,backgroundedness,2,guess,,
147,condition1,0.1,NA,0,filler_bad_1,Hanako said: Larry didn't believe that Karl and <strong>NICK</strong> cooked dinner.,117,NA,11984,acceptability,3,believe,,
147,condition1,0.65,NA,0,filler_good_2,Hanako said: <strong>MATTHEW</strong> didn't hope that Dana brought a gift.,108,NA,11614,acceptability,4,hope,,
147,condition1,0.4,NA,0,filler_good_1,Hanako said: Grace didn't sugguest that Karen wrote a <strong>BOOK</strong>.,104,NA,14229,acceptability,5,suggest,,
147,condition1,NA,correct,0,verb_focus,Hanako said: Igor didn't <strong>SHRIEK</strong> that Penny won the lottery.,11,The way Igor said that Penny won the lottery.,9626,backgroundedness,6,shriek,,
147,condition1,NA,correct,1,filler_good_2,Hanako said: <strong>RONALD</strong> didn't imply that Jacy rented the truck.,107,Who implied that Jacy rented the truck.,8885,backgroundedness,7,imply,,
147,condition1,0.87,NA,1,filler_good_1,Hanako said: Charlie didn't expect that Maddie would call her <strong>ROOMMATE</strong>.,106,NA,9876,acceptability,8,expect,,
147,condition1,NA,correct,1,embed_focus,Hanako said: Emma didn't stammer that Kevin lost the <strong>KEYS</strong>.,2,"What Kevin lost, according to Emma.",8119,backgroundedness,9,stammer,,
147,condition1,0.13,NA,1,verb_focus,Hanako said: Chandler didn't <strong>MOAN</strong> that Tia brought her parents.,12,NA,8702,acceptability,10,moan,,
147,condition1,0.06,NA,1,filler_bad_2,Hanako said: Jamal didn't expect that the book about <strong>ASTRONOMY</strong> was on the shelf.,124,NA,9935,acceptability,11,expect,,
147,condition1,NA,correct,1,filler_bad_1,Hanako said: Helen didn't think that Rob and <strong>MARC</strong> cut the bread. ,114,"Who else cut the bread other than Rob, according to Helen.",12475,backgroundedness,12,think,,
147,condition1,0.08,NA,2,filler_bad_1,Hanako said: Emily didn't say that Kevin and <strong>PAUL</strong> drafted the letter.,113,NA,6456,acceptability,13,say,,
147,condition1,0.36,NA,2,filler_good_2,Hanako said: <strong>SALLY</strong> didn't expect that Tony would visit George.,112,NA,10268,acceptability,14,expect,,
147,condition1,0.78,NA,2,filler_good_1,Hanako said: Ollie didn't think that Doug would invite the <strong>MAYOR</strong>.,102,NA,6805,acceptability,15,think,,
147,condition1,NA,correct,2,verb_focus,Hanako said: Jake didn't <strong>YELL</strong> that Yumi found the wallet.,7,The way Jake said that Yumi found the wallet.,16967,backgroundedness,16,yell,,
147,condition1,NA,correct,2,filler_bad_2,Hanako said: Frankie didn't hope that the agent of the <strong>GUITARIST</strong> would show up. ,120,"Whose agent would show up, according to Frankie.",13919,backgroundedness,17,hope,,
147,condition1,NA,correct,2,embed_focus,Hanako said: Amy didn't scream that Charlie saw the <strong>ROBBER</strong>.,6,"Who Charlie saw, according to Amy.",17058,backgroundedness,18,scream,,
147,condition1,0.82,NA,3,filler_good_2,Hanako said: <strong>JESS</strong> didn't reveal that Todd went out with Betty.,111,NA,8394,acceptability,19,reveal,,
147,condition1,0.16,NA,3,filler_good_1,Hanako said: Danny didn't believe that Jennifer got a <strong>CAT</strong>.,105,NA,4433,acceptability,20,believe,,
147,condition1,0.13,NA,3,filler_bad_2,Hanako said: Ted didn't insist that <strong>EVA</strong>'s uncle should stay for dinner. ,121,NA,7460,acceptability,21,insist,,
147,condition1,NA,correct,3,filler_bad_1,Hanako said: Ben didn't expect that Judith and <strong>LAURA</strong> would order pizza.,118,"Who else would order pizza other than Judith, according to Ben.",25081,backgroundedness,22,expect,,
147,condition1,NA,correct,3,verb_focus,Hanako said: Bill didn't <strong>SHOUT</strong> that Dan knew the professor.,5,The way Bill said that Dan knew the professor.,6127,backgroundedness,23,shout,,
147,condition1,NA,correct,3,embed_focus,Hanako said: Laura didn't mutter that Brandon broke his <strong>LAPTOP</strong>.,4,"What Brandon broke, according to Laura.",21354,backgroundedness,24,mutter,,
147,condition1,NA,correct,4,verb_focus,Hanako said: John didn't <strong>WHISPER</strong> that Mary met with the lawyer.,1,The way John said that Mary met with the lawyer.,9431,backgroundedness,25,whisper,,
147,condition1,NA,correct,4,filler_bad_1,Hanako said: Tony didn't suggest that Frank and <strong>LISA</strong> was in the office.,116,"Who else was in the office other than Frank, according to Tony.",6895,backgroundedness,26,suggest,,
147,condition1,0.62,NA,4,embed_focus,Hanako said: Howard didn't mumble that Alex bought a <strong>BIRTHDAY CAKE</strong>.,3,NA,7584,acceptability,27,mumble,,
147,condition1,NA,correct,4,filler_good_1,Hanako said: Hannah didn't say that George emailed the <strong>STUDENTS</strong>.,101,"Who George emailed, according to Hannah.",10091,backgroundedness,28,say,,
147,condition1,0.61,NA,4,filler_good_2,Hanako said: <strong>JULIAN</strong> didn't guess that Charlie received a message.,110,NA,5583,acceptability,29,guess,,
147,condition1,0.16,NA,4,filler_bad_2,Hanako said: Donald didn't reveal that <strong>KRISHNA</strong>'s parents were moving to Texas.,123,NA,7109,acceptability,30,reveal,,
147,condition1,NA,incorrect,5,filler_good_1,Hanako said: Nancy didn't suspect that Julian ate the <strong> CUPCAKE</strong>.,103,"Who ate the cupcake, according to Nancy.",14277,backgroundedness,31,suspect,,
147,condition1,NA,correct,5,filler_bad_2,Hanako said: Rui didn't imply that <strong>CAROL</strong>'s brother signed the contract.,119,"Whose brother signed the contract, according to Rui.",14695,backgroundedness,32,imply,,
147,condition1,NA,correct,5,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,Who insisted that Zack broke the plates.,12986,backgroundedness,33,insist,,
147,condition1,0,NA,5,filler_bad_1,Hanako said: Tim didn't suspect that Liz and <strong>JASON</strong> drank the beer. ,115,NA,7406,acceptability,34,suspect,,
147,condition1,0.62,NA,5,embed_focus,Hanako said: Yash didn't whine that Ming forgot her <strong>PHONE</strong>.,9,NA,6757,acceptability,35,whine,,
147,condition1,0.58,NA,5,verb_focus,Hanako said: Ashley didn't <strong>GROAN</strong> that Hasan talked to the detectives.,8,NA,8936,acceptability,36,groan,,
124,condition1,0.57,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy <strong>PINEAPPLES</strong>.,201,,,acceptability,0,NA,0,
124,condition1,NA,incorrect,practice,practice_bg_good_2,Hanako said: Vera didn't <strong>DRIVE</strong> to Michigan.,202,Where Vera drove to.,,backgroundedness,0,NA,,
124,condition1,0.48,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak <strong>KOREAN</strong>.,204,,,acceptability,0,NA,0,
124,condition1,NA,correct,practice,practice_bg_bad_1,Hanako said: Hank didn't buy the <strong>RED</strong> car.,203,Which car Hank bought.,,backgroundedness,0,NA,,
124,condition1,NA,incorrect,0,verb_focus,Hanako said: Ashley didn't <strong>GROAN</strong> that Hasan talked to the detectives.,8,"Who Hasan talked to, according to Ashley.",9141,backgroundedness,1,groan,,
124,condition1,0.54,NA,0,embed_focus,Hanako said: Yash didn't whine that Ming forgot her <strong>PHONE</strong>.,9,NA,6226,acceptability,2,whine,,
124,condition1,0.57,NA,0,filler_good_2,Hanako said: <strong>RONALD</strong> didn't imply that Jacy rented the truck.,107,NA,4315,acceptability,3,imply,,
124,condition1,NA,incorrect,0,filler_bad_1,Hanako said: Ben didn't expect that Judith and <strong>LAURA</strong> would order pizza.,118,Who expected that Judith and Laura would order pizza.,4041,backgroundedness,4,expect,,
124,condition1,0.58,NA,0,filler_good_1,Hanako said: Nancy didn't suspect that Julian ate the <strong> CUPCAKE</strong>.,103,NA,24075,acceptability,5,suspect,,
124,condition1,NA,correct,0,filler_bad_2,Hanako said: Jamal didn't expect that the book about <strong>ASTRONOMY</strong> was on the shelf.,124,"Which book was on the shelf, according to Jamal.",3552,backgroundedness,6,expect,,
124,condition1,NA,correct,1,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,Who insisted that Zack broke the plates.,2780,backgroundedness,7,insist,,
124,condition1,NA,correct,1,verb_focus,Hanako said: Igor didn't <strong>SHRIEK</strong> that Penny won the lottery.,11,The way Igor said that Penny won the lottery.,3292,backgroundedness,8,shriek,,
124,condition1,NA,correct,1,filler_bad_2,Hanako said: Ted didn't insist that <strong>EVA</strong>'s uncle should stay for dinner. ,121,"Whose uncle should stay for dinner, according to Ted.",3803,backgroundedness,9,insist,,
124,condition1,0.5,NA,1,embed_focus,Hanako said: Laura didn't mutter that Brandon broke his <strong>LAPTOP</strong>.,4,NA,4116,acceptability,10,mutter,,
124,condition1,0.57,NA,1,filler_bad_1,Hanako said: Helen didn't think that Rob and <strong>MARC</strong> cut the bread. ,114,NA,6169,acceptability,11,think,,
124,condition1,0.58,NA,1,filler_good_1,Hanako said: Ollie didn't think that Doug would invite the <strong>MAYOR</strong>.,102,NA,2922,acceptability,12,think,,
124,condition1,NA,incorrect,2,filler_good_2,Hanako said: <strong>JULIAN</strong> didn't guess that Charlie received a message.,110,"What Charlie received, according to Julian.",6012,backgroundedness,13,guess,,
124,condition1,NA,incorrect,2,filler_bad_2,Hanako said: Frankie didn't hope that the agent of the <strong>GUITARIST</strong> would show up. ,120,"What the agent of the guitarist did, according to Frankie.",5020,backgroundedness,14,hope,,
124,condition1,0.61,NA,2,embed_focus,Hanako said: Fatima didn't murmur that Omar had dinner with his <strong>MANAGER</strong>.,10,NA,3521,acceptability,15,murmur,,
124,condition1,0.58,NA,2,filler_bad_1,Hanako said: Tim didn't suspect that Liz and <strong>JASON</strong> drank the beer. ,115,NA,4352,acceptability,16,suspect,,
124,condition1,0.51,NA,2,verb_focus,Hanako said: Howard didn't <strong>MUMBLE</strong> that Alex bought a birthday cake.,3,NA,2610,acceptability,17,mumble,,
124,condition1,NA,incorrect,2,filler_good_1,Hanako said: Grace didn't sugguest that Karen wrote a <strong>BOOK</strong>.,104,"Who wrote a book, according to Grace.",4782,backgroundedness,18,suggest,,
124,condition1,0.58,NA,3,filler_bad_1,Hanako said: Larry didn't believe that Karl and <strong>NICK</strong> cooked dinner.,117,NA,4381,acceptability,19,believe,,
124,condition1,NA,correct,3,filler_good_2,Hanako said: <strong>JESS</strong> didn't reveal that Todd went out with Betty.,111,Who revealed that Todd went out with Betty.,4463,backgroundedness,20,reveal,,
124,condition1,0.56,NA,3,filler_good_1,Hanako said: Danny didn't believe that Jennifer got a <strong>CAT</strong>.,105,NA,2795,acceptability,21,believe,,
124,condition1,NA,incorrect,3,embed_focus,Hanako said: Amy didn't scream that Charlie saw the <strong>ROBBER</strong>.,6,The way Amy said that Charlie saw the robber.,4263,backgroundedness,22,scream,,
124,condition1,0.55,NA,3,verb_focus,Hanako said: Chandler didn't <strong>MOAN</strong> that Tia brought her parents.,12,NA,3455,acceptability,23,moan,,
124,condition1,NA,correct,3,filler_bad_2,Hanako said: Jessie didn't guess that the assistant to the <strong>DIRECTOR</strong> would give the presentation.,122,"Whose assistant would give the presentation, according to Jessie.",6233,backgroundedness,24,guess,,
124,condition1,0.56,NA,4,embed_focus,Hanako said: John didn't whisper that Mary met with the <strong>LAWYER</strong>.,1,NA,3300,acceptability,25,whisper,,
124,condition1,NA,correct,4,filler_good_2,Hanako said: <strong>MATTHEW</strong> didn't hope that Dana brought a gift.,108,Who hoped that Dana brought a gift.,5648,backgroundedness,26,hope,,
124,condition1,0.56,NA,4,filler_bad_1,Hanako said: Emily didn't say that Kevin and <strong>PAUL</strong> drafted the letter.,113,NA,2817,acceptability,27,say,,
124,condition1,NA,incorrect,4,filler_bad_2,Hanako said: Donald didn't reveal that <strong>KRISHNA</strong>'s parents were moving to Texas.,123,"Where Krishna's parents were moving to, according to Donald.",5241,backgroundedness,28,reveal,,
124,condition1,0.55,NA,4,filler_good_1,Hanako said: Hannah didn't say that George emailed the <strong>STUDENTS</strong>.,101,NA,3268,acceptability,29,say,,
124,condition1,NA,correct,4,verb_focus,Hanako said: Bill didn't <strong>SHOUT</strong> that Dan knew the professor.,5,The way Bill said that Dan knew the professor.,4663,backgroundedness,30,shout,,
124,condition1,NA,correct,5,filler_good_1,Hanako said: Charlie didn't expect that Maddie would call her <strong>ROOMMATE</strong>.,106,"Who Maddie would call, according to Charlie.",16984,backgroundedness,31,expect,,
124,condition1,0.65,NA,5,filler_good_2,Hanako said: <strong>SALLY</strong> didn't expect that Tony would visit George.,112,NA,3210,acceptability,32,expect,,
124,condition1,0.63,NA,5,filler_bad_2,Hanako said: Rui didn't imply that <strong>CAROL</strong>'s brother signed the contract.,119,NA,3685,acceptability,33,imply,,
124,condition1,NA,correct,5,filler_bad_1,Hanako said: Tony didn't suggest that Frank and <strong>LISA</strong> was in the office.,116,"Who else was in the office other than Frank, according to Tony.",4619,backgroundedness,34,suggest,,
124,condition1,0.61,NA,5,verb_focus,Hanako said: Jake didn't <strong>YELL</strong> that Yumi found the wallet.,7,NA,3869,acceptability,35,yell,,
124,condition1,NA,correct,5,embed_focus,Hanako said: Emma didn't stammer that Kevin lost the <strong>KEYS</strong>.,2,"What Kevin lost, according to Emma.",5317,backgroundedness,36,stammer,,
155,condition1,0.98,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy <strong>PINEAPPLES</strong>.,201,,,acceptability,0,NA,0,
155,condition1,NA,correct,practice,practice_bg_good_2,Hanako said: Vera didn't <strong>DRIVE</strong> to Michigan.,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
155,condition1,0.01,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak <strong>KOREAN</strong>.,204,,,acceptability,0,NA,0,
155,condition1,NA,correct,practice,practice_bg_bad_1,Hanako said: Hank didn't buy the <strong>RED</strong> car.,203,Which car Hank bought.,,backgroundedness,0,NA,,
155,condition1,NA,correct,0,embed_focus,Hanako said: Bill didn't shout that Dan knew the <strong>PROFESSOR</strong>.,5,"Who Dan knew, according to Bill.",18591,backgroundedness,1,shout,,
155,condition1,0.89,NA,0,filler_good_1,Hanako said: Nancy didn't suspect that Julian ate the <strong> CUPCAKE</strong>.,103,NA,19823,acceptability,2,suspect,,
155,condition1,0.46,NA,0,filler_bad_2,Hanako said: Ted didn't insist that <strong>EVA</strong>'s uncle should stay for dinner. ,121,NA,23136,acceptability,3,insist,,
155,condition1,0.99,NA,0,filler_good_2,Hanako said: <strong>RONALD</strong> didn't imply that Jacy rented the truck.,107,NA,14599,acceptability,4,imply,,
155,condition1,NA,correct,0,filler_bad_1,Hanako said: Tim didn't suspect that Liz and <strong>JASON</strong> drank the beer. ,115,"Who else drank the beer other than Liz, according to Tim.",38856,backgroundedness,5,suspect,,
155,condition1,NA,incorrect,0,verb_focus,Hanako said: Yash didn't <strong>WHINE</strong> that Ming forgot her phone.,9,"What Ming forgot, according to Yash.",26369,backgroundedness,6,whine,,
155,condition1,0.99,NA,1,filler_good_2,Hanako said: <strong>JULIAN</strong> didn't guess that Charlie received a message.,110,NA,15248,acceptability,7,guess,,
155,condition1,NA,correct,1,filler_bad_1,Hanako said: Larry didn't believe that Karl and <strong>NICK</strong> cooked dinner.,117,"Who else cooked dinner other than Karl, according to Larry.",21448,backgroundedness,8,believe,,
155,condition1,0.88,NA,1,filler_bad_2,Hanako said: Frankie didn't hope that the agent of the <strong>GUITARIST</strong> would show up. ,120,NA,21479,acceptability,9,hope,,
155,condition1,NA,correct,1,embed_focus,Hanako said: Jake didn't yell that Yumi found the <strong>WALLET</strong>.,7,"What Yumi found, according to Jake.",20848,backgroundedness,10,yell,,
155,condition1,NA,correct,1,filler_good_1,Hanako said: Grace didn't sugguest that Karen wrote a <strong>BOOK</strong>.,104,"What Karen wrote, according to Grace.",14728,backgroundedness,11,suggest,,
155,condition1,0.99,NA,1,verb_focus,Hanako said: Howard didn't <strong>MUMBLE</strong> that Alex bought a birthday cake.,3,NA,19383,acceptability,12,mumble,,
155,condition1,0.97,NA,2,filler_good_1,Hanako said: Danny didn't believe that Jennifer got a <strong>CAT</strong>.,105,NA,11776,acceptability,13,believe,,
155,condition1,0.25,NA,2,filler_bad_2,Hanako said: Jessie didn't guess that the assistant to the <strong>DIRECTOR</strong> would give the presentation.,122,NA,32808,acceptability,14,guess,,
155,condition1,NA,correct,2,embed_focus,Hanako said: John didn't whisper that Mary met with the <strong>LAWYER</strong>.,1,"Who Mary met with, according to John.",24920,backgroundedness,15,whisper,,
155,condition1,0.09,NA,2,filler_bad_1,Hanako said: Emily didn't say that Kevin and <strong>PAUL</strong> drafted the letter.,113,NA,20992,acceptability,16,say,,
155,condition1,NA,incorrect,2,verb_focus,Hanako said: Chandler didn't <strong>MOAN</strong> that Tia brought her parents.,12,"Who Tia brought, according to Chandler.",38152,backgroundedness,17,moan,,
155,condition1,NA,correct,2,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,Who insisted that Zack broke the plates.,23928,backgroundedness,18,insist,,
155,condition1,0.98,NA,3,embed_focus,Hanako said: Ashley didn't groan that Hasan talked to the <strong>DETECTIVES</strong>.,8,NA,23984,acceptability,19,groan,,
155,condition1,NA,incorrect,3,filler_bad_2,Hanako said: Jamal didn't expect that the book about <strong>ASTRONOMY</strong> was on the shelf.,124,"Where the book about astronomy was, according to Jamal.",34672,backgroundedness,20,expect,,
155,condition1,0.97,NA,3,filler_good_1,Hanako said: Charlie didn't expect that Maddie would call her <strong>ROOMMATE</strong>.,106,NA,16224,acceptability,21,expect,,
155,condition1,NA,correct,3,filler_bad_1,Hanako said: Tony didn't suggest that Frank and <strong>LISA</strong> was in the office.,116,"Who else was in the office other than Frank, according to Tony.",51968,backgroundedness,22,suggest,,
155,condition1,NA,incorrect,3,verb_focus,Hanako said: Fatima didn't <strong>MURMUR</strong> that Omar had dinner with his manager.,10,"Who Omar had dinner with, according to Fatima.",26872,backgroundedness,23,murmur,,
155,condition1,0.46,NA,3,filler_good_2,Hanako said: <strong>MATTHEW</strong> didn't hope that Dana brought a gift.,108,NA,21608,acceptability,24,hope,,
155,condition1,0.77,NA,4,embed_focus,Hanako said: Igor didn't shriek that Penny won the <strong>LOTTERY</strong>.,11,NA,19784,acceptability,25,shriek,,
155,condition1,NA,correct,4,filler_bad_2,Hanako said: Donald didn't reveal that <strong>KRISHNA</strong>'s parents were moving to Texas.,123,"Whose parents were moving to Texas, according to Donald.",13417,backgroundedness,26,reveal,,
155,condition1,NA,correct,4,filler_good_1,Hanako said: Ollie didn't think that Doug would invite the <strong>MAYOR</strong>.,102,"Who Doug would invite, according to Ollie.",15144,backgroundedness,27,think,,
155,condition1,0.36,NA,4,filler_bad_1,Hanako said: Ben didn't expect that Judith and <strong>LAURA</strong> would order pizza.,118,NA,25544,acceptability,28,expect,,
155,condition1,0.69,NA,4,verb_focus,Hanako said: Laura didn't <strong>MUTTER</strong> that Brandon broke his laptop.,4,NA,17992,acceptability,29,mutter,,
155,condition1,NA,correct,4,filler_good_2,Hanako said: <strong>SALLY</strong> didn't expect that Tony would visit George.,112,Who expected that Tony would visit George.,19528,backgroundedness,30,expect,,
155,condition1,0.8,NA,5,filler_good_2,Hanako said: <strong>JESS</strong> didn't reveal that Todd went out with Betty.,111,NA,21520,acceptability,31,reveal,,
155,condition1,NA,correct,5,filler_good_1,Hanako said: Hannah didn't say that George emailed the <strong>STUDENTS</strong>.,101,"Who George emailed, according to Hannah.",24127,backgroundedness,32,say,,
155,condition1,NA,correct,5,verb_focus,Hanako said: Amy didn't <strong>SCREAM</strong> that Charlie saw the robber.,6,The way Amy said that Charlie saw the robber.,12120,backgroundedness,33,scream,,
